report_id,country,region,date_reported,species,disease,confirmed_cases,deaths,outbreak_status,notes,source,latitude,longitude
7bf5812f-5822-42aa-9be0-0070cfc625df,Ukraine,N/A,2021-05-21,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
8dd97915-edf2-453c-9cef-5b88076c3b58,Ukraine,N/A,2021-05-21,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
df325b69-28ca-482b-9d32-d4f36a9ea6fd,Ukraine,N/A,2021-05-21,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
eb99cc96-d855-49ff-b7c0-dcc49493150d,Honduras,N/A,2021-05-20,Unknown,Fowl typhoid,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
26d52952-b30b-49a1-bd5c-bba933e02d9d,Russia,N/A,2021-05-20,Swine,African swine fever virus (Inf. with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
2a84f0ce-8c54-4423-a3ae-d12ec58bab2a,Austria,N/A,2021-05-19,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
36a91a20-f95c-41c1-b179-738011a6a51c,Austria,N/A,2021-05-19,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,New strain in the country,https://wahis.woah.org,,
c3e783b9-57dd-498f-be8c-c7d78619c197,Austria,N/A,2021-05-19,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
e0c9ad79-27b7-4ec5-9671-f2d8944a79af,Hungary,N/A,2021-05-18,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
838afc2c-7884-4867-a8ca-065bcb841405,Italy,N/A,2021-05-14,Poultry,Low pathogenic avian influenza (poultry) (2006-2021),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
abaabfed-5420-474f-b04c-9a69ae5657fd,Croatia,N/A,2021-05-14,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
567e4706-abb3-4544-ab69-16686b0a58da,Chinese Taipei,N/A,2021-05-12,Unknown,Aphanomyces invadans (Inf. with) (Epizootic ulcerative syndrome),0,0,Resolved,First occurrence in the country,https://wahis.woah.org,,
b5486c1c-f7c0-42ea-8267-e3ea80577b5f,Madagascar,N/A,2021-05-12,Unknown,Rift Valley fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
492ca917-07a7-404c-b104-8dcb0f1097fe,Slovakia,N/A,2021-05-12,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
8fe3b90d-311a-4d26-b2e1-796de4ab8024,Russia,N/A,2021-05-11,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
dbf1ebca-a191-4c67-807c-e04cf11cb2f6,Croatia,N/A,2021-05-10,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
aa2444e0-46db-4516-a161-8de0d5750317,Armenia,N/A,2021-05-10,Canine,Rabies virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
47854d42-9dd3-43ae-8b5d-811faee084a7,Czech Republic,N/A,2021-05-07,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
210f709d-4a5f-47fc-9724-b1c088b7ba91,Finland,N/A,2021-05-07,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
54d41332-bca4-4fae-9270-a603875a67a1,Norway,N/A,2021-05-06,Horse,Equid herpesvirus-1 (Inf. with) (Equine rhinopneumonitis) (2014-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
db60931c-0d29-4a6d-841f-33497e8ad491,Sweden,N/A,2021-05-06,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
b3a17409-3673-45a3-a8c5-5b1b5bb6dd0f,Russia,N/A,2021-05-04,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
5a40ee55-c640-42a2-bebe-c1faa2f55281,Russia,N/A,2021-05-04,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
49847f84-5859-40e3-b31d-533b36bd837e,Russia,N/A,2021-05-04,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
1b325011-ed79-4a9f-9172-a8b7bf8b3b22,Korea (Rep. of),N/A,2021-05-03,Unknown,Macrobrachium rosenbergii nodavirus (Inf. with) (White tail disease) (2008-),0,0,Resolved,First occurrence in the country,https://wahis.woah.org,,
302aacc0-e205-4b18-8d25-b3f2cac1fd5f,Azerbaijan,N/A,2021-04-30,Unknown,Anthrax,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
6217efdd-5313-4986-a6a4-0b897c195a6b,Cote D'Ivoire,N/A,2021-04-28,Unknown,Pathogenic rabbit lagoviruses (Rabbit haemorrhagic disease) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
3e402583-dc35-4327-8b53-7116e8553235,South Africa,N/A,2021-04-28,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,New strain in the country,https://wahis.woah.org,,
587083d9-0b8b-4995-9004-2c039c33fecc,France,N/A,2021-04-26,Unknown,Aujeszky's disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
4fdcbd89-7060-467f-848c-8e3d2062eeb3,Romania,N/A,2021-04-26,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
09b2909f-c9d1-4fcf-912b-f066a5643fdc,Croatia,N/A,2021-04-26,Unknown,Bluetongue virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
121d0bfb-641d-4ebd-b167-c8afda52caf0,Spain,N/A,2021-04-19,Unknown,Bovine spongiform encephalopathy,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
aa01f179-9eb6-43f6-a812-89cd41360e6c,Spain,N/A,2021-04-16,Unknown,SARS-CoV-2 in animals (Inf. with),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
eaa002fa-afb8-4d93-823d-6c0147ddeaf5,Spain,N/A,2021-04-16,Unknown,SARS-CoV-2 in animals (Inf. with),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
58448455-3ea3-4e11-a6f3-a8a8aa428872,Spain,N/A,2021-04-16,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
ccf1b05d-68f7-44c6-9084-610bb22147b5,Spain,N/A,2021-04-16,Unknown,Bluetongue virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
1c58554e-6cd0-41e1-a29e-1048490ee10a,Zimbabwe,N/A,2021-04-14,Cattle,Foot and mouth disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
e758b370-2dc8-48d4-b704-4085a89edcde,Israel,N/A,2021-04-14,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
a1f0c791-fef7-4c1d-b623-d9118224e52a,Lithuania,N/A,2021-04-13,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
b0dbc730-b5ed-4afe-b825-e47136ec49f8,Cameroon,N/A,2021-04-12,Unknown,Aphanomyces invadans (Inf. with) (Epizootic ulcerative syndrome),0,0,Resolved,First occurrence in the country,https://wahis.woah.org,,
0e8c73f1-f30e-488f-be38-a7a4a8c5cc61,Sweden,N/A,2021-04-06,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
6e2fdf8c-d9a2-4392-a96e-583b3f08c75c,Ukraine,N/A,2021-04-02,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
3627b782-ee6b-4553-8617-d8c034ed4ccc,Ukraine,N/A,2021-04-02,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
a8aed601-206a-4b6c-9b0e-287bd78e3f81,Ukraine,N/A,2021-04-01,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
e4702e13-7bf2-446c-bca0-48d989b669f4,Switzerland,N/A,2021-04-01,Unknown,Bluetongue virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
9f4a25d2-4432-4eb3-8f64-4809bffb6b6d,Ukraine,N/A,2021-04-01,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
fa3ce326-6584-4ee4-adca-d7218fc287c2,Zimbabwe,N/A,2021-04-01,Unknown,Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
10a751b8-d76c-4cd7-9465-1f00b63bdb74,Latvia,N/A,2021-03-31,Unknown,SARS-CoV-2 in animals (Inf. with),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
a2e340b8-9e48-481e-a41e-cb6e1497594b,Afghanistan,N/A,2021-03-31,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
2144e7cf-32f3-42af-be08-10dbe5193ab9,Thailand,N/A,2021-03-30,Unknown,Peste des petits ruminants virus (Inf. with),0,0,Resolved,First occurrence in the country,https://wahis.woah.org,,
be905ef3-058d-4844-903c-7cd1c95e4ada,Hungary,N/A,2021-03-30,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
ff953826-3dbd-4b85-b218-e5511f2abd9f,Hungary,N/A,2021-03-30,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
d259e306-d6ed-4f17-a2ce-90dcaacac626,Hungary,N/A,2021-03-30,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
70b69839-14ea-496b-afa3-d989c3b69f97,Hungary,N/A,2021-03-30,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
3a261c27-2a89-42c7-87c0-32dd5fee4a76,Hungary,N/A,2021-03-30,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
3e71e303-a28c-475e-b8b6-329c33b496b2,South Africa,N/A,2021-03-30,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
610a8a6a-b490-450e-a2c3-194dac4ff782,Austria,N/A,2021-03-25,Unknown,West Nile Fever,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
379a793f-3125-428c-b64f-c8d934ba513a,Kenya,N/A,2021-03-25,Unknown,Rift Valley fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
b183e246-f5e2-4818-bdb5-0c0dea310895,China (People's Rep. of),N/A,2021-03-25,Cattle,Foot and mouth disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
098ab380-1147-4456-b997-a1f9c1035893,Sweden,N/A,2021-03-24,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
61c12ba4-9fae-4ff4-83e1-d291f38e9ec7,Sweden,N/A,2021-03-24,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
5e1dcef3-4022-4e57-8f90-8c98f05b751d,Armenia,N/A,2021-03-22,Canine,Rabies virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
0e121b22-1f10-45cd-aba6-85d5587f0d9b,Argentina,N/A,2021-03-18,Unknown,SARS-CoV-2 in animals (Inf. with),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
934ec07b-c619-41cb-ba45-395e542a333c,Argentina,N/A,2021-03-18,Unknown,SARS-CoV-2 in animals (Inf. with),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
a3c49c5f-947b-42ad-9281-9760cd527d92,Iceland,N/A,2021-03-18,Unknown,Scrapie,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
f6b314d9-bc5b-4ec7-b6ba-4e70493e22f2,Ireland,N/A,2021-03-15,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,First occurrence in the country,https://wahis.woah.org,,
61c5d31d-2d57-4f7e-ae22-7872cb15abf6,Niger,N/A,2021-03-15,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
858808f3-3367-4c97-a15e-4e037184ec3d,United Kingdom,N/A,2021-03-15,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Unusual host species,https://wahis.woah.org,,
e6a7661d-530f-4fd0-9742-5c786bcc7b3a,Netherlands,N/A,2021-02-17,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
666db5e5-327a-4951-9e7f-046d508b85c1,Russia,N/A,2021-02-17,Goat,Sheep pox and goat pox,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
4fa37727-5785-4cbd-8728-a70386f4b3f2,Russia,N/A,2021-02-17,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
3e27df22-3822-42af-be33-4bdb6c5d1304,Russia,N/A,2021-02-17,Poultry,Newcastle disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
552c386d-a9e6-4ed7-9e81-8fc318f86b0e,Luxembourg,N/A,2021-02-17,Unknown,Paenibacillus larvae (Inf. of honey bees with) (American foulbrood),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
3a306a6e-0d69-4290-895b-888c2c285ad9,Norway,N/A,2021-02-17,Unknown,Paratuberculosis,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
e3d37d8d-b483-4cff-9c47-705f2c7b84f7,Hong Kong,N/A,2021-02-16,Unknown,SARS-CoV-2 in animals (Inf. with),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
9548a724-0fb0-4c2b-ad38-ca27ae2985a9,Germany,N/A,2021-02-15,Unknown,West Nile Fever,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
0ed9877f-ade6-453b-8652-2c16946fb716,Indonesia,N/A,2021-02-15,Swine,African swine fever virus (Inf. with),0,0,Resolved,First occurrence in the country,https://wahis.woah.org,,
288466ea-dbce-4a27-bd67-7ab260a67c7e,Luxembourg,N/A,2021-02-10,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
26a1980c-70c5-4d61-919b-c52c6ec81116,Romania,N/A,2021-02-09,Unknown,Caprine arthritis/encephalitis,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
12702baf-90b3-481b-99f7-4c829236a6d1,Kuwait,N/A,2021-02-09,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
ab399bd9-d48f-49d2-abea-a4f9c22ec868,Paraguay,N/A,2021-02-07,Unknown,Maedi-visna,0,0,Resolved,First occurrence in the country,https://wahis.woah.org,,
8a1d1105-6160-4d97-8403-65a890742b9d,Thailand,N/A,2021-02-04,Unknown,African horse sickness virus (Inf. with),0,0,Resolved,First occurrence in the country,https://wahis.woah.org,,
af46d080-72fc-484a-b7c4-ec174054c0d6,France,N/A,2021-02-03,Unknown,Aujeszky's disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
35c205b8-d942-4999-a65b-92dacb8dac18,Romania,N/A,2021-02-03,Unknown,Bluetongue virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
68ce0ecf-4aa3-4811-9fad-199aa5c6e7c0,Bosnia and Herzegovina,N/A,2021-02-02,Unknown,SARS-CoV-2 in animals (Inf. with),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
237b2aa7-5190-43fe-9544-2fde1ec705a7,Switzerland,N/A,2021-02-01,Unknown,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
3480d3fa-fb9f-410f-8a89-776e6626b9fd,Hong Kong,N/A,2021-01-30,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
aabc0062-890e-40cc-b650-e413ccd1c24c,Hong Kong,N/A,2021-01-28,Unknown,SARS-CoV-2 in animals (Inf. with),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
fe05d4c6-a401-4ade-9545-29dec63ddf43,United Kingdom,N/A,2021-01-26,Unknown,Infectious hypodermal and haematopoietic necrosis virus (Inf. with),0,0,Resolved,Recurrence,https://wahis.woah.org,,
ee67417d-f574-4b21-bfc1-17878b711669,Iran,N/A,2021-01-25,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
8b9e46fc-ab04-4b09-86e0-408305b5dd34,Hong Kong,N/A,2021-01-20,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,New strain in the country,https://wahis.woah.org,,
75a54c6b-537e-4543-ae0d-c58edc6cfb21,Serbia,N/A,2021-01-19,Unknown,Bluetongue virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
21f011e1-d727-400b-9686-f3e27b6c2bf0,Russia,N/A,2021-01-19,Unknown,Lumpy skin disease virus (Inf. with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
9d6c6920-34d6-48ed-920a-9effe3230b12,South Africa,N/A,2021-01-19,Cattle,Foot and mouth disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
d406cbaf-b9ac-4545-95be-e827afef242a,Ukraine,N/A,2021-01-18,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
4eb8cffc-ce9d-4b48-819b-5f3214f67e9b,Ukraine,N/A,2021-01-18,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
0f2d743a-cd16-4962-932f-3aa41835250b,Italy,N/A,2021-01-14,Unknown,Viral haemorrhagic septicaemia virus (Inf. with),0,0,Resolved,Recurrence,https://wahis.woah.org,,
c3cb38e4-dda4-42bd-ae8c-7540ba495522,Philippines,N/A,2021-01-12,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
a9d133ce-4eb3-49e5-85cb-b1229491e43e,Italy,N/A,2021-01-07,Poultry,Low pathogenic avian influenza (poultry) (2006-2021),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
b293cd58-94aa-48c9-8569-bbe976c351a6,Algeria,N/A,2021-01-06,Unknown,Bluetongue virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
479580d9-a8aa-4b77-8e89-85bf08746537,Spain,N/A,2021-01-06,Unknown,Bovine spongiform encephalopathy,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
ee9337ea-5271-4533-baa4-ff46ddee4093,France,N/A,2021-01-05,Unknown,SARS-CoV-2 in animals (Inf. with),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
669ab4e1-8e31-4b0d-84c5-096f944522bd,France,N/A,2021-01-05,Unknown,West Nile Fever,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
1094410a-7f44-4e13-89dd-16235771ef8a,Chinese Taipei,N/A,2020-12-30,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
2986b57f-f9ad-44f4-80b3-9274feff1e3e,Singapore,N/A,2020-12-30,Unknown,Pathogenic rabbit lagoviruses (Rabbit haemorrhagic disease) (Inf. with),0,0,Resolved,First occurrence in the country,https://wahis.woah.org,,
a1d85d1a-b488-4237-b60e-deabc4d335c6,Latvia,N/A,2020-12-29,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
bb16f83c-888e-4810-b6ad-e6bd2e02ad70,Russia,N/A,2020-12-29,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
88f5f3db-780d-449f-8ecf-c94a0573b2a7,Russia,N/A,2020-12-29,Poultry,Newcastle disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
a9afcb16-992e-44f6-ac12-71e9e6b472f3,Russia,N/A,2020-12-29,Goat,Sheep pox and goat pox,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
16dd6009-3fc4-4b24-a2a2-3a133ce14ad5,North Macedonia,N/A,2020-12-28,Unknown,Bluetongue virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
3688e7ef-7626-43fc-9eec-1add47bc02a1,Ukraine,N/A,2020-12-23,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
937b442e-02c5-4464-9ff7-d9fd95330586,Ukraine,N/A,2020-12-23,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
0df269ce-d6f6-4fb4-b146-7e64735899e6,Luxembourg,N/A,2020-12-23,Unknown,Bluetongue virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
5c473681-53f3-4743-800a-3e9ea7eaf452,Slovenia,N/A,2020-12-22,Unknown,SARS-CoV-2 in animals (Inf. with),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
fe8a0bea-43e4-4486-a8a9-a4fceeaad1a0,Kazakhstan,N/A,2020-12-22,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
169731f1-cb71-44b7-abc4-a3e99a52ea6e,Kazakhstan,N/A,2020-12-22,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
c0d49426-4e1f-48a3-a2ff-ee2f1e9ed802,Morocco,N/A,2020-12-22,Unknown,Peste des petits ruminants virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
4ebc92d9-8cdb-448b-9457-3bfbff0cf469,United States of America,N/A,2020-12-21,Unknown,Ostreid herpesvirus-1 microvariant (Inf. with)(-2014),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
36fc0da0-e068-40a6-8d1f-a4904c38ab09,Romania,N/A,2020-12-21,Unknown,Bluetongue virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
d3dd89b2-89ad-4a7c-a4b0-3436af46eef6,Croatia,N/A,2020-12-21,Unknown,Anthrax,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
a0a4a857-047d-498e-a0f6-e3bd6d9cdaae,Sweden,N/A,2020-12-21,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
c129982d-c67f-470d-a788-b968cb0ef940,Australia,N/A,2020-12-20,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
1e7dcf08-d71b-4c8c-8890-9ded0af2e815,Russia,N/A,2020-12-15,Unknown,Lumpy skin disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
679f5053-b611-41e8-b056-bf70e3fa5815,Russia,N/A,2020-12-15,Poultry,Newcastle disease virus (Inf. with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
8f3c1531-c454-49b6-9bd2-5b88a08133fa,Mexico,N/A,2020-12-14,Unknown,Fowl typhoid,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
bf92bfa4-c7f3-4dde-8f48-eafba01dacea,Germany,N/A,2020-12-14,Unknown,West Nile Fever,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
5f641b45-5fd6-451f-bae3-0a6892ff798f,South Africa,N/A,2020-12-13,Cattle,Foot and mouth disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
135f3aea-568d-414f-afc1-6bb6789e6bb4,Australia,N/A,2020-12-13,Poultry,Low pathogenic avian influenza (poultry) (2006-2021),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
c3ed3a82-6401-4d33-97a1-1ecf5306d828,Australia,N/A,2020-12-13,Poultry,Low pathogenic avian influenza (poultry) (2006-2021),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
70a99b82-eb3c-4c0d-9e1f-228bdab91cf9,Australia,N/A,2020-12-13,Unknown,Ehrlichia canis (Inf. with),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
577b2473-3de4-4673-a6a1-d2bb6e731788,Ukraine,N/A,2020-12-10,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
